comparison,row_uid,recording_key,study_set,dataset_type,domain_label,pc1,pc2,pc3
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2::KiloSort::14,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-0.888781115488584,1.3268860772835671,-4.515187663059414
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::2014_11_25_Pair_3_0::KiloSort2::50,PAIRED_KAMPFF::paired_kampff::2014_11_25_Pair_3_0,PAIRED_KAMPFF,paired,domain_b,19.545657059642707,-2.423304388127752,1.2960926812477582
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m15_190315_150831_cell1::MountainSort4::26,PAIRED_ENGLISH::paired_english::m15_190315_150831_cell1,PAIRED_ENGLISH,paired,domain_b,2.8423735738258276,1.0263128084861082,-0.03533219991462258
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2::HerdingSpikes2::25,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-1.0169418918691508,0.6853097237840469,-4.447693283736392
hybrid_vs_paired_all,PAIRED_CRCNS_HC1::paired_crcns::d11221_d11221.002::KiloSort2::3,PAIRED_CRCNS_HC1::paired_crcns::d11221_d11221.002,PAIRED_CRCNS_HC1,paired,domain_b,8.60471576123448,-0.12613541771900708,-2.8900348427485767
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1::HerdingSpikes2::53,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1,PAIRED_MEA64C_YGER,paired,domain_b,-0.6166588311537569,0.9465355836789628,-4.857331685555399
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m15_190315_142052_cell1::IronClust::8,PAIRED_ENGLISH::paired_english::m15_190315_142052_cell1,PAIRED_ENGLISH,paired,domain_b,-6.149987210203787,12.571979721153376,2.2667256905258406
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch1::Tridesclous::1,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch1,PAIRED_MEA64C_YGER,paired,domain_b,-1.582725317618137,1.1197306680323897,-4.917909046916745
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m57_191105_161455::MountainSort4::8,PAIRED_ENGLISH::paired_english::m57_191105_161455,PAIRED_ENGLISH,paired,domain_b,5.036439967236647,0.5185781089004002,0.1342419649744555
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m15_190315_142052_cell1::IronClust::46,PAIRED_ENGLISH::paired_english::m15_190315_142052_cell1,PAIRED_ENGLISH,paired,domain_b,-11.398195710407453,14.460670860227628,-1.4500177091269566
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m139_200114_191955::HerdingSpikes2::13,PAIRED_ENGLISH::paired_english::m139_200114_191955,PAIRED_ENGLISH,paired,domain_b,-1.808583800975402,2.3247455959726695,-1.3560887103677046
hybrid_vs_paired_all,PAIRED_BOYDEN::paired_boyden32c::419_1_7::MountainSort4::62,PAIRED_BOYDEN::paired_boyden32c::419_1_7,PAIRED_BOYDEN,paired,domain_b,4.057728505332314,0.027488284330628807,-0.404347453291572
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::c14::HerdingSpikes2::17,PAIRED_KAMPFF::paired_kampff::c14,PAIRED_KAMPFF,paired,domain_b,-2.3983141881954224,-0.8844699174908246,-1.563698056235667
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m15_190315_142052_cell1::MountainSort4::70,PAIRED_ENGLISH::paired_english::m15_190315_142052_cell1,PAIRED_ENGLISH,paired,domain_b,-3.8367100127550815,15.561454412029784,2.0974962033693965
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m14_190326_155432::KiloSort::100,PAIRED_ENGLISH::paired_english::m14_190326_155432,PAIRED_ENGLISH,paired,domain_b,0.3987006487705278,1.7210048168930367,-1.321461935464571
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2::HerdingSpikes2::45,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-0.5485078511296813,0.9046266280436106,-5.717756845007265
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch2::JRClust::82,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-1.0077041084626772,-0.03690754440830652,-4.350267540639376
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1::HerdingSpikes2::211,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1,PAIRED_MEA64C_YGER,paired,domain_b,0.22972049004351155,2.0693208409711477,-5.727118361452435
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m57_191105_161455::HerdingSpikes2::3,PAIRED_ENGLISH::paired_english::m57_191105_161455,PAIRED_ENGLISH,paired,domain_b,0.26032194415457405,2.410034884207068,-2.5613626713205724
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m113_191125_204935::MountainSort4::37,PAIRED_ENGLISH::paired_english::m113_191125_204935,PAIRED_ENGLISH,paired,domain_b,4.679653554156448,0.01845502179384387,0.6675255876611295
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m15_190315_152315_cell1::IronClust::37,PAIRED_ENGLISH::paired_english::m15_190315_152315_cell1,PAIRED_ENGLISH,paired,domain_b,9.145385699847477,2.1459871511350497,0.918655599294501
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m139_200114_205038::MountainSort4::80,PAIRED_ENGLISH::paired_english::m139_200114_205038,PAIRED_ENGLISH,paired,domain_b,-0.07655378043731655,0.418896187059958,0.3712766459841434
hybrid_vs_paired_all,PAIRED_BOYDEN::paired_boyden32c::419_1_8::MountainSort4::43,PAIRED_BOYDEN::paired_boyden32c::419_1_8,PAIRED_BOYDEN,paired,domain_b,7.713680088608096,1.7242375851683138,-1.8156230763843724
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m57_191105_161455::SpykingCircus::22,PAIRED_ENGLISH::paired_english::m57_191105_161455,PAIRED_ENGLISH,paired,domain_b,1.9050694275883306,0.0690012242995412,1.1310231058562268
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2::HerdingSpikes2::338,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-0.878350976523925,1.311188249977184,-4.329623967475056
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m139_200114_191955::MountainSort4::39,PAIRED_ENGLISH::paired_english::m139_200114_191955,PAIRED_ENGLISH,paired,domain_b,-0.6756231504278403,3.807366434615959,0.9398472151579863
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0B::KiloSort::47,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0B,PAIRED_KAMPFF,paired,domain_b,17.994959160660944,-2.4414057768995994,1.3455291956118733
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::c14::SpykingCircus::0,PAIRED_KAMPFF::paired_kampff::c14,PAIRED_KAMPFF,paired,domain_b,-2.870682097003276,0.433994296140068,-2.651094868338512
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1::HerdingSpikes2::109,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1,PAIRED_MEA64C_YGER,paired,domain_b,-0.15004719451252713,0.9991095335499585,-6.330098653790446
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch1::HerdingSpikes2::115,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch1,PAIRED_MEA64C_YGER,paired,domain_b,-0.07482969396090398,1.662855190855849,-6.302466980344613
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2::MountainSort4::41,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-2.309561744203192,-0.4656871247899382,-2.274685502522614
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m57_191105_141906::MountainSort4::67,PAIRED_ENGLISH::paired_english::m57_191105_141906,PAIRED_ENGLISH,paired,domain_b,6.876926597917726,-0.15673087396941426,0.0891607917333441
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m57_191105_141906::MountainSort4::72,PAIRED_ENGLISH::paired_english::m57_191105_141906,PAIRED_ENGLISH,paired,domain_b,5.060349242783931,-0.1550949055646054,0.20511884892807947
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch2::HerdingSpikes2::83,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch2,PAIRED_MEA64C_YGER,paired,domain_b,0.6955577422008249,2.4981053217657383,-6.979130245254011
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1::HerdingSpikes2::158,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1,PAIRED_MEA64C_YGER,paired,domain_b,0.23878298995150568,1.6028145196451615,-6.251405505150317
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0B::JRClust::80,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0B,PAIRED_KAMPFF,paired,domain_b,13.674868187253242,2.4559841324320084,0.07537372958680763
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m15_190315_142052_cell1::KiloSort2::13,PAIRED_ENGLISH::paired_english::m15_190315_142052_cell1,PAIRED_ENGLISH,paired,domain_b,-3.7696041943898755,16.9972023681213,2.356691861841818
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m14_190326_155432::KiloSort::155,PAIRED_ENGLISH::paired_english::m14_190326_155432,PAIRED_ENGLISH,paired,domain_b,9.111100398710429,-0.6017803976466983,-0.2921932761611701
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch1::KiloSort2::55,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch1,PAIRED_MEA64C_YGER,paired,domain_b,-0.4927126183778048,1.5392484073453758,-7.031166212653979
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::c14::HerdingSpikes2::76,PAIRED_KAMPFF::paired_kampff::c14,PAIRED_KAMPFF,paired,domain_b,-1.2183012081867475,-0.15877242959862778,-1.8171638349208505
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch1::IronClust::6,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch1,PAIRED_MEA64C_YGER,paired,domain_b,-0.617989728621457,0.018067155037798262,-4.356449757610073
hybrid_vs_paired_all,PAIRED_BOYDEN::paired_boyden32c::419_1_8::MountainSort4::57,PAIRED_BOYDEN::paired_boyden32c::419_1_8,PAIRED_BOYDEN,paired,domain_b,5.462374746727115,0.4612903157433599,-1.143876407645635
hybrid_vs_paired_all,PAIRED_BOYDEN::paired_boyden32c::419_1_7::JRClust::22,PAIRED_BOYDEN::paired_boyden32c::419_1_7,PAIRED_BOYDEN,paired,domain_b,3.7890450203958563,3.042471508253664,-2.793013157094804
hybrid_vs_paired_all,PAIRED_BOYDEN::paired_boyden32c::419_1_8::MountainSort4::23,PAIRED_BOYDEN::paired_boyden32c::419_1_8,PAIRED_BOYDEN,paired,domain_b,3.7198840372293547,3.886491636769184,-1.4236301006291454
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0B::KiloSort2::123,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0B,PAIRED_KAMPFF,paired,domain_b,17.28411624838511,-1.208586597231086,0.73159533502285
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m108_191125_171427::SpykingCircus::25,PAIRED_ENGLISH::paired_english::m108_191125_171427,PAIRED_ENGLISH,paired,domain_b,0.764976607140511,1.2299774195087063,-1.725762756134648
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::c14::MountainSort4::46,PAIRED_KAMPFF::paired_kampff::c14,PAIRED_KAMPFF,paired,domain_b,-2.073408118188568,-0.20547732492860826,-1.737183390213269
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch2::KiloSort::144,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-0.9694020849035992,0.04864451116547602,-3.9912077839140436
hybrid_vs_paired_all,PAIRED_CRCNS_HC1::paired_crcns::d11221_d11221.001::SpykingCircus::1,PAIRED_CRCNS_HC1::paired_crcns::d11221_d11221.001,PAIRED_CRCNS_HC1,paired,domain_b,2.6920214361876607,2.5637665275806882,-3.3151478318347087
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch1::KiloSort2::39,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch1,PAIRED_MEA64C_YGER,paired,domain_b,0.03918273893363393,1.6638547575232026,-6.628276122540395
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2::HerdingSpikes2::330,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-0.8132338753433741,2.7822623445739287,-3.7069324522517526
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1::HerdingSpikes2::79,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1,PAIRED_MEA64C_YGER,paired,domain_b,-0.444678647048533,1.3947714154530388,-5.714725092361652
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2::SpykingCircus::143,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-0.8787681793364623,0.5244141373169168,-4.3876477390480355
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1::SpykingCircus::10,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1,PAIRED_MEA64C_YGER,paired,domain_b,-1.0731831550518705,0.8017372825292756,-4.600494114456138
hybrid_vs_paired_all,PAIRED_BOYDEN::paired_boyden32c::1103_1_1::KiloSort2::1,PAIRED_BOYDEN::paired_boyden32c::1103_1_1,PAIRED_BOYDEN,paired,domain_b,11.785132118751886,-2.4688953034240133,0.19259486445865098
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m139_200114_222743::IronClust::22,PAIRED_ENGLISH::paired_english::m139_200114_222743,PAIRED_ENGLISH,paired,domain_b,-2.3837661123993445,0.9164376072777036,1.9539533028786396
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0A::MountainSort4::74,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0A,PAIRED_KAMPFF,paired,domain_b,13.947136414976713,1.2392088897760212,0.32168964402384725
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m57_191105_141906::IronClust::14,PAIRED_ENGLISH::paired_english::m57_191105_141906,PAIRED_ENGLISH,paired,domain_b,2.5043642840586897,2.347769329504025,-2.4904753703293574
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m15_190315_152315_cell1::KiloSort2::34,PAIRED_ENGLISH::paired_english::m15_190315_152315_cell1,PAIRED_ENGLISH,paired,domain_b,-0.01421178283582122,3.529822375287432,-3.704619764287235
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1::SpykingCircus::48,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1,PAIRED_MEA64C_YGER,paired,domain_b,-0.45083450482405346,1.2286857834998615,-5.108204882688132
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m57_191105_153915::KiloSort2::14,PAIRED_ENGLISH::paired_english::m57_191105_153915,PAIRED_ENGLISH,paired,domain_b,-13.603210746791838,15.10008731956828,0.43879389889279297
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m57_191105_153915::IronClust::11,PAIRED_ENGLISH::paired_english::m57_191105_153915,PAIRED_ENGLISH,paired,domain_b,-3.463050045091003,5.955176458212819,-3.2153627510407685
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::c14::KiloSort2::58,PAIRED_KAMPFF::paired_kampff::c14,PAIRED_KAMPFF,paired,domain_b,-0.6964635677768772,0.6638839059910193,-1.822133894183068
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m113_191125_204935::MountainSort4::6,PAIRED_ENGLISH::paired_english::m113_191125_204935,PAIRED_ENGLISH,paired,domain_b,7.822721068048341,-0.8277309722468321,0.5002222934482924
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0A::HerdingSpikes2::43,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0A,PAIRED_KAMPFF,paired,domain_b,15.589559332420276,-0.26376153727626794,-0.46656195553272295
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::c14::IronClust::24,PAIRED_KAMPFF::paired_kampff::c14,PAIRED_KAMPFF,paired,domain_b,-2.1675151217201134,-0.3338852294180281,-2.7933999261499665
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch2::JRClust::62,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-0.26827250390945956,1.176876455639147,-5.305925701786985
hybrid_vs_paired_all,PAIRED_BOYDEN::paired_boyden32c::419_1_8::SpykingCircus::5,PAIRED_BOYDEN::paired_boyden32c::419_1_8,PAIRED_BOYDEN,paired,domain_b,6.015470649126256,-0.6155832213762926,1.0264959651740624
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m139_200114_191955::KiloSort::1,PAIRED_ENGLISH::paired_english::m139_200114_191955,PAIRED_ENGLISH,paired,domain_b,-0.22359974895488288,1.143489605908962,1.3037431670416677
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m57_191105_153915::IronClust::8,PAIRED_ENGLISH::paired_english::m57_191105_153915,PAIRED_ENGLISH,paired,domain_b,-14.625327341579869,18.02399958281111,-0.08865140635801884
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1::SpykingCircus::86,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1,PAIRED_MEA64C_YGER,paired,domain_b,-1.3842479312677929,-0.8421760314171076,-3.8603685483956505
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m15_190315_152315_cell1::MountainSort4::34,PAIRED_ENGLISH::paired_english::m15_190315_152315_cell1,PAIRED_ENGLISH,paired,domain_b,0.0886346762376939,2.897166811266795,-1.505241740962758
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2::HerdingSpikes2::20,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-0.6905661545349897,1.622283700427905,-5.671441110294837
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch1::KiloSort2::59,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch1,PAIRED_MEA64C_YGER,paired,domain_b,-1.5197112796095495,0.7736596798416393,-4.440130718175759
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2::JRClust::105,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-0.2754457659061535,2.289673336404264,-5.956162747340029
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::2014_11_25_Pair_3_0::SpykingCircus::29,PAIRED_KAMPFF::paired_kampff::2014_11_25_Pair_3_0,PAIRED_KAMPFF,paired,domain_b,16.87039272521501,0.24507649740061385,0.6048428022146887
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2::KiloSort::359,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-1.6043254432253629,-0.012279432818759626,-3.6576721915025208
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0A::SpykingCircus::0,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0A,PAIRED_KAMPFF,paired,domain_b,15.947520453345936,-2.628315001112687,0.3362297805051521
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2::IronClust::46,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-1.2448069265739765,0.5353926263057454,-4.418481168019023
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch2::MountainSort4::97,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-1.181521059644249,-0.21806567493495307,-4.377265425957959
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2::HerdingSpikes2::64,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-0.644832231281143,1.855452937858779,-5.878380488315247
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0A::MountainSort4::54,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0A,PAIRED_KAMPFF,paired,domain_b,20.02446990330085,-3.578847151937979,1.8128152499266539
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2::KiloSort::264,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-0.5268075858797526,1.6888721863091256,-5.040679939374624
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch2::JRClust::19,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-0.46735483356686663,1.3265746986085318,-4.654259247747106
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch1::MountainSort4::20,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch1,PAIRED_MEA64C_YGER,paired,domain_b,-2.684662077491129,-0.6972221157748886,-2.094925590857085
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m113_191125_204935::SpykingCircus::13,PAIRED_ENGLISH::paired_english::m113_191125_204935,PAIRED_ENGLISH,paired,domain_b,2.204506829848302,2.7466593872753178,-2.700055535001025
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1::HerdingSpikes2::56,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1,PAIRED_MEA64C_YGER,paired,domain_b,-0.8628097704360785,1.37615096941697,-5.074371496161552
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m57_191105_161455::MountainSort4::63,PAIRED_ENGLISH::paired_english::m57_191105_161455,PAIRED_ENGLISH,paired,domain_b,-0.15975452242196445,1.4343625685275159,-0.9605006013472173
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m139_200114_191955::SpykingCircus::49,PAIRED_ENGLISH::paired_english::m139_200114_191955,PAIRED_ENGLISH,paired,domain_b,1.2912470498494217,2.1675412803598544,-1.064278576134154
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1::SpykingCircus::25,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1,PAIRED_MEA64C_YGER,paired,domain_b,-1.6853040875324536,0.9520712859725021,-4.037080779750257
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m14_190326_155432::SpykingCircus::39,PAIRED_ENGLISH::paired_english::m14_190326_155432,PAIRED_ENGLISH,paired,domain_b,22.379405333105577,2.571357075207608,6.686581343163786
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::c14::MountainSort4::60,PAIRED_KAMPFF::paired_kampff::c14,PAIRED_KAMPFF,paired,domain_b,-2.725010739703767,-1.667652470673413,-1.1835766440247881
hybrid_vs_paired_all,PAIRED_BOYDEN::paired_boyden32c::419_1_8::IronClust::6,PAIRED_BOYDEN::paired_boyden32c::419_1_8,PAIRED_BOYDEN,paired,domain_b,3.2386975248491923,2.5168645533988365,-2.53447588312472
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0A::MountainSort4::3,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0A,PAIRED_KAMPFF,paired,domain_b,15.52845702199088,-2.014262941403529,0.4016510399033801
hybrid_vs_paired_all,PAIRED_BOYDEN::paired_boyden32c::1103_1_1::KiloSort2::23,PAIRED_BOYDEN::paired_boyden32c::1103_1_1,PAIRED_BOYDEN,paired,domain_b,14.6837228956397,-2.7804956602881044,0.1698407383908848
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::c14::HerdingSpikes2::13,PAIRED_KAMPFF::paired_kampff::c14,PAIRED_KAMPFF,paired,domain_b,-2.4211514694990983,-0.29157364238906847,-2.4490469343693633
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::c14::SpykingCircus::31,PAIRED_KAMPFF::paired_kampff::c14,PAIRED_KAMPFF,paired,domain_b,-1.923197875239134,0.07032092070023768,-2.715312910725576
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m139_200114_191955::KiloSort2::44,PAIRED_ENGLISH::paired_english::m139_200114_191955,PAIRED_ENGLISH,paired,domain_b,1.5042652934788836,0.5755659392594569,1.6957534855463579
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m139_200114_205038::MountainSort4::73,PAIRED_ENGLISH::paired_english::m139_200114_205038,PAIRED_ENGLISH,paired,domain_b,7.187389991099592,-0.5155224248437861,0.6807168805628877
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m15_190315_142052_cell1::KiloSort2::45,PAIRED_ENGLISH::paired_english::m15_190315_142052_cell1,PAIRED_ENGLISH,paired,domain_b,10.0425844479372,52.720115095053735,19.09970200196017
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch1::MountainSort4::89,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch1,PAIRED_MEA64C_YGER,paired,domain_b,-3.2046184313695125,-1.173483300144088,-1.642473863398681
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2::HerdingSpikes2::260,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-0.5405174421931072,1.420824793813835,-5.389519417323737
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2::IronClust::39,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-1.0663262843187682,1.0485039046258762,-4.272034139085124
hybrid_vs_paired_all,PAIRED_BOYDEN::paired_boyden32c::419_1_8::JRClust::0,PAIRED_BOYDEN::paired_boyden32c::419_1_8,PAIRED_BOYDEN,paired,domain_b,3.8725041092669565,0.28608854236408754,-1.4879563307583121
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2::SpykingCircus::15,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-1.5985904954109027,0.3783173707245051,-3.548386804856073
