comparison,row_uid,recording_key,study_set,dataset_type,domain_label,pc1,pc2
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0A::KiloSort::241,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0A,PAIRED_KAMPFF,paired,domain_b,16.981744381013023,-1.0124477616823515
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch2::HerdingSpikes2::109,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-0.8872140782123008,0.7127110545053962
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::c14::HerdingSpikes2::67,PAIRED_KAMPFF::paired_kampff::c14,PAIRED_KAMPFF,paired,domain_b,-0.8326607066060691,0.7110698819844732
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0A::SpykingCircus::2,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0A,PAIRED_KAMPFF,paired,domain_b,-13.40876432434698,18.815680313101264
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch2::KiloSort::507,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-1.2071630358339898,-0.438486714554728
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m139_200114_191955::HerdingSpikes2::4,PAIRED_ENGLISH::paired_english::m139_200114_191955,PAIRED_ENGLISH,paired,domain_b,1.7411362008555498,-0.10125193545536158
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0B::KiloSort2::52,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0B,PAIRED_KAMPFF,paired,domain_b,15.063516527719443,1.7986957754126776
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m57_191105_141906::MountainSort4::32,PAIRED_ENGLISH::paired_english::m57_191105_141906,PAIRED_ENGLISH,paired,domain_b,-3.4462141462722813,4.994381329856642
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2::HerdingSpikes2::67,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-0.784855819896505,1.151833040373336
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0B::JRClust::86,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0B,PAIRED_KAMPFF,paired,domain_b,18.47985433554525,-2.7272052027705316
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::2014_11_25_Pair_3_0::SpykingCircus::27,PAIRED_KAMPFF::paired_kampff::2014_11_25_Pair_3_0,PAIRED_KAMPFF,paired,domain_b,8.777644696275344,6.672750170732736
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0A::SpykingCircus::43,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0A,PAIRED_KAMPFF,paired,domain_b,14.401076963401767,-0.15809967747468842
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1::HerdingSpikes2::174,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1,PAIRED_MEA64C_YGER,paired,domain_b,0.21312327767259984,2.3294790641568897
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch2::JRClust::47,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-1.0603980075227637,0.5991148847673696
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2::HerdingSpikes2::76,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-0.6741106109947037,1.0976234723414446
hybrid_vs_paired_all,PAIRED_BOYDEN::paired_boyden32c::419_1_7::KiloSort::85,PAIRED_BOYDEN::paired_boyden32c::419_1_7,PAIRED_BOYDEN,paired,domain_b,4.243560871431058,3.3193127252716854
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2::KiloSort::14,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-0.888781115488584,1.3268860772835671
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::2014_11_25_Pair_3_0::KiloSort2::50,PAIRED_KAMPFF::paired_kampff::2014_11_25_Pair_3_0,PAIRED_KAMPFF,paired,domain_b,19.545657059642707,-2.423304388127752
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m15_190315_150831_cell1::MountainSort4::26,PAIRED_ENGLISH::paired_english::m15_190315_150831_cell1,PAIRED_ENGLISH,paired,domain_b,2.8423735738258276,1.0263128084861082
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2::HerdingSpikes2::25,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-1.0169418918691508,0.6853097237840469
hybrid_vs_paired_all,PAIRED_CRCNS_HC1::paired_crcns::d11221_d11221.002::KiloSort2::3,PAIRED_CRCNS_HC1::paired_crcns::d11221_d11221.002,PAIRED_CRCNS_HC1,paired,domain_b,8.60471576123448,-0.12613541771900708
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1::HerdingSpikes2::53,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1,PAIRED_MEA64C_YGER,paired,domain_b,-0.6166588311537569,0.9465355836789628
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m15_190315_142052_cell1::IronClust::8,PAIRED_ENGLISH::paired_english::m15_190315_142052_cell1,PAIRED_ENGLISH,paired,domain_b,-6.149987210203787,12.571979721153376
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch1::Tridesclous::1,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch1,PAIRED_MEA64C_YGER,paired,domain_b,-1.582725317618137,1.1197306680323897
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m57_191105_161455::MountainSort4::8,PAIRED_ENGLISH::paired_english::m57_191105_161455,PAIRED_ENGLISH,paired,domain_b,5.036439967236647,0.5185781089004002
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m15_190315_142052_cell1::IronClust::46,PAIRED_ENGLISH::paired_english::m15_190315_142052_cell1,PAIRED_ENGLISH,paired,domain_b,-11.398195710407453,14.460670860227628
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m139_200114_191955::HerdingSpikes2::13,PAIRED_ENGLISH::paired_english::m139_200114_191955,PAIRED_ENGLISH,paired,domain_b,-1.808583800975402,2.3247455959726695
hybrid_vs_paired_all,PAIRED_BOYDEN::paired_boyden32c::419_1_7::MountainSort4::62,PAIRED_BOYDEN::paired_boyden32c::419_1_7,PAIRED_BOYDEN,paired,domain_b,4.057728505332314,0.027488284330628807
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::c14::HerdingSpikes2::17,PAIRED_KAMPFF::paired_kampff::c14,PAIRED_KAMPFF,paired,domain_b,-2.3983141881954224,-0.8844699174908246
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m15_190315_142052_cell1::MountainSort4::70,PAIRED_ENGLISH::paired_english::m15_190315_142052_cell1,PAIRED_ENGLISH,paired,domain_b,-3.8367100127550815,15.561454412029784
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m14_190326_155432::KiloSort::100,PAIRED_ENGLISH::paired_english::m14_190326_155432,PAIRED_ENGLISH,paired,domain_b,0.3987006487705278,1.7210048168930367
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2::HerdingSpikes2::45,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-0.5485078511296813,0.9046266280436106
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch2::JRClust::82,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-1.0077041084626772,-0.03690754440830652
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1::HerdingSpikes2::211,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1,PAIRED_MEA64C_YGER,paired,domain_b,0.22972049004351155,2.0693208409711477
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m57_191105_161455::HerdingSpikes2::3,PAIRED_ENGLISH::paired_english::m57_191105_161455,PAIRED_ENGLISH,paired,domain_b,0.26032194415457405,2.410034884207068
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m113_191125_204935::MountainSort4::37,PAIRED_ENGLISH::paired_english::m113_191125_204935,PAIRED_ENGLISH,paired,domain_b,4.679653554156448,0.01845502179384387
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m15_190315_152315_cell1::IronClust::37,PAIRED_ENGLISH::paired_english::m15_190315_152315_cell1,PAIRED_ENGLISH,paired,domain_b,9.145385699847477,2.1459871511350497
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m139_200114_205038::MountainSort4::80,PAIRED_ENGLISH::paired_english::m139_200114_205038,PAIRED_ENGLISH,paired,domain_b,-0.07655378043731655,0.418896187059958
hybrid_vs_paired_all,PAIRED_BOYDEN::paired_boyden32c::419_1_8::MountainSort4::43,PAIRED_BOYDEN::paired_boyden32c::419_1_8,PAIRED_BOYDEN,paired,domain_b,7.713680088608096,1.7242375851683138
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m57_191105_161455::SpykingCircus::22,PAIRED_ENGLISH::paired_english::m57_191105_161455,PAIRED_ENGLISH,paired,domain_b,1.9050694275883306,0.0690012242995412
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2::HerdingSpikes2::338,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-0.878350976523925,1.311188249977184
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m139_200114_191955::MountainSort4::39,PAIRED_ENGLISH::paired_english::m139_200114_191955,PAIRED_ENGLISH,paired,domain_b,-0.6756231504278403,3.807366434615959
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0B::KiloSort::47,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0B,PAIRED_KAMPFF,paired,domain_b,17.994959160660944,-2.4414057768995994
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::c14::SpykingCircus::0,PAIRED_KAMPFF::paired_kampff::c14,PAIRED_KAMPFF,paired,domain_b,-2.870682097003276,0.433994296140068
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1::HerdingSpikes2::109,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1,PAIRED_MEA64C_YGER,paired,domain_b,-0.15004719451252713,0.9991095335499585
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch1::HerdingSpikes2::115,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch1,PAIRED_MEA64C_YGER,paired,domain_b,-0.07482969396090398,1.662855190855849
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2::MountainSort4::41,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-2.309561744203192,-0.4656871247899382
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m57_191105_141906::MountainSort4::67,PAIRED_ENGLISH::paired_english::m57_191105_141906,PAIRED_ENGLISH,paired,domain_b,6.876926597917726,-0.15673087396941426
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m57_191105_141906::MountainSort4::72,PAIRED_ENGLISH::paired_english::m57_191105_141906,PAIRED_ENGLISH,paired,domain_b,5.060349242783931,-0.1550949055646054
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch2::HerdingSpikes2::83,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch2,PAIRED_MEA64C_YGER,paired,domain_b,0.6955577422008249,2.4981053217657383
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1::HerdingSpikes2::158,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1,PAIRED_MEA64C_YGER,paired,domain_b,0.23878298995150568,1.6028145196451615
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0B::JRClust::80,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0B,PAIRED_KAMPFF,paired,domain_b,13.674868187253242,2.4559841324320084
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m15_190315_142052_cell1::KiloSort2::13,PAIRED_ENGLISH::paired_english::m15_190315_142052_cell1,PAIRED_ENGLISH,paired,domain_b,-3.7696041943898755,16.9972023681213
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m14_190326_155432::KiloSort::155,PAIRED_ENGLISH::paired_english::m14_190326_155432,PAIRED_ENGLISH,paired,domain_b,9.111100398710429,-0.6017803976466983
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch1::KiloSort2::55,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch1,PAIRED_MEA64C_YGER,paired,domain_b,-0.4927126183778048,1.5392484073453758
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::c14::HerdingSpikes2::76,PAIRED_KAMPFF::paired_kampff::c14,PAIRED_KAMPFF,paired,domain_b,-1.2183012081867475,-0.15877242959862778
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch1::IronClust::6,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch1,PAIRED_MEA64C_YGER,paired,domain_b,-0.617989728621457,0.018067155037798262
hybrid_vs_paired_all,PAIRED_BOYDEN::paired_boyden32c::419_1_8::MountainSort4::57,PAIRED_BOYDEN::paired_boyden32c::419_1_8,PAIRED_BOYDEN,paired,domain_b,5.462374746727115,0.4612903157433599
hybrid_vs_paired_all,PAIRED_BOYDEN::paired_boyden32c::419_1_7::JRClust::22,PAIRED_BOYDEN::paired_boyden32c::419_1_7,PAIRED_BOYDEN,paired,domain_b,3.7890450203958563,3.042471508253664
hybrid_vs_paired_all,PAIRED_BOYDEN::paired_boyden32c::419_1_8::MountainSort4::23,PAIRED_BOYDEN::paired_boyden32c::419_1_8,PAIRED_BOYDEN,paired,domain_b,3.7198840372293547,3.886491636769184
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0B::KiloSort2::123,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0B,PAIRED_KAMPFF,paired,domain_b,17.28411624838511,-1.208586597231086
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m108_191125_171427::SpykingCircus::25,PAIRED_ENGLISH::paired_english::m108_191125_171427,PAIRED_ENGLISH,paired,domain_b,0.764976607140511,1.2299774195087063
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::c14::MountainSort4::46,PAIRED_KAMPFF::paired_kampff::c14,PAIRED_KAMPFF,paired,domain_b,-2.073408118188568,-0.20547732492860826
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch2::KiloSort::144,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-0.9694020849035992,0.04864451116547602
hybrid_vs_paired_all,PAIRED_CRCNS_HC1::paired_crcns::d11221_d11221.001::SpykingCircus::1,PAIRED_CRCNS_HC1::paired_crcns::d11221_d11221.001,PAIRED_CRCNS_HC1,paired,domain_b,2.6920214361876607,2.5637665275806882
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch1::KiloSort2::39,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch1,PAIRED_MEA64C_YGER,paired,domain_b,0.03918273893363393,1.6638547575232026
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2::HerdingSpikes2::330,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-0.8132338753433741,2.7822623445739287
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1::HerdingSpikes2::79,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1,PAIRED_MEA64C_YGER,paired,domain_b,-0.444678647048533,1.3947714154530388
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2::SpykingCircus::143,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-0.8787681793364623,0.5244141373169168
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1::SpykingCircus::10,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1,PAIRED_MEA64C_YGER,paired,domain_b,-1.0731831550518705,0.8017372825292756
hybrid_vs_paired_all,PAIRED_BOYDEN::paired_boyden32c::1103_1_1::KiloSort2::1,PAIRED_BOYDEN::paired_boyden32c::1103_1_1,PAIRED_BOYDEN,paired,domain_b,11.785132118751886,-2.4688953034240133
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m139_200114_222743::IronClust::22,PAIRED_ENGLISH::paired_english::m139_200114_222743,PAIRED_ENGLISH,paired,domain_b,-2.3837661123993445,0.9164376072777036
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0A::MountainSort4::74,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0A,PAIRED_KAMPFF,paired,domain_b,13.947136414976713,1.2392088897760212
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m57_191105_141906::IronClust::14,PAIRED_ENGLISH::paired_english::m57_191105_141906,PAIRED_ENGLISH,paired,domain_b,2.5043642840586897,2.347769329504025
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m15_190315_152315_cell1::KiloSort2::34,PAIRED_ENGLISH::paired_english::m15_190315_152315_cell1,PAIRED_ENGLISH,paired,domain_b,-0.01421178283582122,3.529822375287432
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1::SpykingCircus::48,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1,PAIRED_MEA64C_YGER,paired,domain_b,-0.45083450482405346,1.2286857834998615
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m57_191105_153915::KiloSort2::14,PAIRED_ENGLISH::paired_english::m57_191105_153915,PAIRED_ENGLISH,paired,domain_b,-13.603210746791838,15.10008731956828
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m57_191105_153915::IronClust::11,PAIRED_ENGLISH::paired_english::m57_191105_153915,PAIRED_ENGLISH,paired,domain_b,-3.463050045091003,5.955176458212819
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::c14::KiloSort2::58,PAIRED_KAMPFF::paired_kampff::c14,PAIRED_KAMPFF,paired,domain_b,-0.6964635677768772,0.6638839059910193
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m113_191125_204935::MountainSort4::6,PAIRED_ENGLISH::paired_english::m113_191125_204935,PAIRED_ENGLISH,paired,domain_b,7.822721068048341,-0.8277309722468321
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0A::HerdingSpikes2::43,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0A,PAIRED_KAMPFF,paired,domain_b,15.589559332420276,-0.26376153727626794
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::c14::IronClust::24,PAIRED_KAMPFF::paired_kampff::c14,PAIRED_KAMPFF,paired,domain_b,-2.1675151217201134,-0.3338852294180281
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch2::JRClust::62,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-0.26827250390945956,1.176876455639147
hybrid_vs_paired_all,PAIRED_BOYDEN::paired_boyden32c::419_1_8::SpykingCircus::5,PAIRED_BOYDEN::paired_boyden32c::419_1_8,PAIRED_BOYDEN,paired,domain_b,6.015470649126256,-0.6155832213762926
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m139_200114_191955::KiloSort::1,PAIRED_ENGLISH::paired_english::m139_200114_191955,PAIRED_ENGLISH,paired,domain_b,-0.22359974895488288,1.143489605908962
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m57_191105_153915::IronClust::8,PAIRED_ENGLISH::paired_english::m57_191105_153915,PAIRED_ENGLISH,paired,domain_b,-14.625327341579869,18.02399958281111
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1::SpykingCircus::86,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1,PAIRED_MEA64C_YGER,paired,domain_b,-1.3842479312677929,-0.8421760314171076
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m15_190315_152315_cell1::MountainSort4::34,PAIRED_ENGLISH::paired_english::m15_190315_152315_cell1,PAIRED_ENGLISH,paired,domain_b,0.0886346762376939,2.897166811266795
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2::HerdingSpikes2::20,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-0.6905661545349897,1.622283700427905
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch1::KiloSort2::59,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch1,PAIRED_MEA64C_YGER,paired,domain_b,-1.5197112796095495,0.7736596798416393
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2::JRClust::105,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-0.2754457659061535,2.289673336404264
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::2014_11_25_Pair_3_0::SpykingCircus::29,PAIRED_KAMPFF::paired_kampff::2014_11_25_Pair_3_0,PAIRED_KAMPFF,paired,domain_b,16.87039272521501,0.24507649740061385
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2::KiloSort::359,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-1.6043254432253629,-0.012279432818759626
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0A::SpykingCircus::0,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0A,PAIRED_KAMPFF,paired,domain_b,15.947520453345936,-2.628315001112687
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2::IronClust::46,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-1.2448069265739765,0.5353926263057454
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch2::MountainSort4::97,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-1.181521059644249,-0.21806567493495307
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2::HerdingSpikes2::64,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-0.644832231281143,1.855452937858779
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0A::MountainSort4::54,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0A,PAIRED_KAMPFF,paired,domain_b,20.02446990330085,-3.578847151937979
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2::KiloSort::264,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-0.5268075858797526,1.6888721863091256
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch2::JRClust::19,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch2,PAIRED_MEA64C_YGER,paired,domain_b,-0.46735483356686663,1.3265746986085318
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch1::MountainSort4::20,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch1,PAIRED_MEA64C_YGER,paired,domain_b,-2.684662077491129,-0.6972221157748886
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m113_191125_204935::SpykingCircus::13,PAIRED_ENGLISH::paired_english::m113_191125_204935,PAIRED_ENGLISH,paired,domain_b,2.204506829848302,2.7466593872753178
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1::HerdingSpikes2::56,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1,PAIRED_MEA64C_YGER,paired,domain_b,-0.8628097704360785,1.37615096941697
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m57_191105_161455::MountainSort4::63,PAIRED_ENGLISH::paired_english::m57_191105_161455,PAIRED_ENGLISH,paired,domain_b,-0.15975452242196445,1.4343625685275159
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m139_200114_191955::SpykingCircus::49,PAIRED_ENGLISH::paired_english::m139_200114_191955,PAIRED_ENGLISH,paired,domain_b,1.2912470498494217,2.1675412803598544
hybrid_vs_paired_all,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1::SpykingCircus::25,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1,PAIRED_MEA64C_YGER,paired,domain_b,-1.6853040875324536,0.9520712859725021
hybrid_vs_paired_all,PAIRED_ENGLISH::paired_english::m14_190326_155432::SpykingCircus::39,PAIRED_ENGLISH::paired_english::m14_190326_155432,PAIRED_ENGLISH,paired,domain_b,22.379405333105577,2.571357075207608
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::c14::MountainSort4::60,PAIRED_KAMPFF::paired_kampff::c14,PAIRED_KAMPFF,paired,domain_b,-2.725010739703767,-1.667652470673413
hybrid_vs_paired_all,PAIRED_BOYDEN::paired_boyden32c::419_1_8::IronClust::6,PAIRED_BOYDEN::paired_boyden32c::419_1_8,PAIRED_BOYDEN,paired,domain_b,3.2386975248491923,2.5168645533988365
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0A::MountainSort4::3,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0A,PAIRED_KAMPFF,paired,domain_b,15.52845702199088,-2.014262941403529
hybrid_vs_paired_all,PAIRED_BOYDEN::paired_boyden32c::1103_1_1::KiloSort2::23,PAIRED_BOYDEN::paired_boyden32c::1103_1_1,PAIRED_BOYDEN,paired,domain_b,14.6837228956397,-2.7804956602881044
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::c14::HerdingSpikes2::13,PAIRED_KAMPFF::paired_kampff::c14,PAIRED_KAMPFF,paired,domain_b,-2.4211514694990983,-0.29157364238906847
hybrid_vs_paired_all,PAIRED_KAMPFF::paired_kampff::c14::SpykingCircus::31,PAIRED_KAMPFF::paired_kampff::c14,PAIRED_KAMPFF,paired,domain_b,-1.923197875239134,0.07032092070023768
